network,station,channel,starttime,endtime,gaps
NP,SYNG,BNY,2023-04-22T03:40:02.707323Z,2023-04-22T03:40:02.679000Z,-0.028
NP,SYNG,BNY,2023-04-22T04:50:30.412065Z,2023-04-22T04:50:30.379000Z,-0.033
NP,SYNG,BNY,2023-04-22T05:10:37.946323Z,2023-04-22T05:10:37.916000Z,-0.03
NP,SYNG,BNY,2023-04-22T05:20:42.206323Z,2023-04-22T05:20:42.177000Z,-0.029
NP,SYNG,BNY,2023-04-22T05:30:45.435065Z,2023-04-22T05:30:45.403000Z,-0.032
NP,SYNG,BNY,2023-04-22T05:50:54.918323Z,2023-04-22T05:50:54.885000Z,-0.033
NP,SYNG,BNY,2023-04-22T06:01:00.175323Z,2023-04-22T06:01:00.147000Z,-0.028
NP,SYNG,BNY,2023-04-22T06:41:17.121065Z,2023-04-22T06:41:17.090000Z,-0.031
NP,SYNG,BNY,2023-04-22T08:31:55.600548Z,2023-04-22T08:31:55.569000Z,-0.032
NP,SYNG,BNY,2023-04-22T09:12:12.511065Z,2023-04-22T09:12:12.485000Z,-0.026
NP,SYNG,BNY,2023-04-22T09:22:17.775323Z,2023-04-22T09:22:17.746000Z,-0.029
NP,SYNG,BNY,2023-04-22T09:42:25.225065Z,2023-04-22T09:42:25.198000Z,-0.027
NP,SYNG,BNY,2023-04-22T10:02:33.731323Z,2023-04-22T10:02:33.702000Z,-0.029
NP,SYNG,BNY,2023-04-22T10:32:37.331065Z,2023-04-22T10:32:37.298000Z,-0.033
NP,SYNG,BNY,2023-04-22T10:52:45.824065Z,2023-04-22T10:52:45.793000Z,-0.031
NP,SYNG,BNY,2023-04-22T11:12:51.264323Z,2023-04-22T11:12:51.238000Z,-0.026
NP,SYNG,BNY,2023-04-22T12:03:05.392323Z,2023-04-22T12:03:05.361000Z,-0.031
NP,SYNG,BNY,2023-04-22T12:15:33.830806Z,2023-04-22T12:37:03.787000Z,1289.956
NP,SYNG,BNY,2023-04-22T13:13:28.544581Z,2023-04-22T13:13:28.518000Z,-0.027
NP,SYNG,BNY,2023-04-22T13:22:57.292194Z,2023-04-22T13:24:14.454000Z,77.162
NP,SYNG,BNY,2023-04-22T13:43:35.290806Z,2023-04-22T13:43:35.263000Z,-0.028
NP,SYNG,BNY,2023-04-22T14:13:40.941806Z,2023-04-22T14:13:40.911000Z,-0.031
NP,SYNG,BNY,2023-04-22T17:04:40.162323Z,2023-04-22T17:04:40.134000Z,-0.028
NP,SYNG,BNY,2023-04-22T17:06:25.779161Z,2023-04-22T17:07:45.972710Z,80.194
NP,SYNG,BNY,2023-04-22T18:24:59.987806Z,2023-04-22T18:24:59.960000Z,-0.028
NP,SYNG,BNY,2023-04-22T19:25:19.392548Z,2023-04-22T19:25:19.363000Z,-0.03
NP,SYNG,BNY,2023-04-22T19:55:25.039806Z,2023-04-22T19:55:25.012000Z,-0.028
NP,SYNG,BNY,2023-04-22T21:05:43.702806Z,2023-04-22T21:05:43.676000Z,-0.027
NP,SYNG,BNY,2023-04-22T22:16:02.307806Z,2023-04-22T22:16:02.278000Z,-0.03
NP,SYNG,BNY,2023-04-22T22:26:06.536065Z,2023-04-22T22:26:06.505000Z,-0.031
NP,SYNG,BNY,2023-04-22T23:06:16.405065Z,2023-04-22T23:06:16.374000Z,-0.031
NP,SYNG,BNY,2023-04-22T23:36:25.067548Z,2023-04-22T23:36:25.040000Z,-0.028
NP,SYNG,BNY,2023-04-23T00:18:51.000258Z,2023-04-23T00:19:05.258323Z,14.258
NP,SYNG,BNY,2023-04-23T01:47:05.005548Z,2023-04-23T01:47:04.975000Z,-0.031
NP,SYNG,BNY,2023-04-23T01:57:10.265323Z,2023-04-23T01:57:10.234000Z,-0.031
NP,SYNG,BNY,2023-04-23T02:17:18.742323Z,2023-04-23T02:17:18.709000Z,-0.033
NP,SYNG,BNY,2023-04-23T02:37:24.171806Z,2023-04-23T02:37:24.141000Z,-0.031
NP,SYNG,BNY,2023-04-23T02:57:33.681323Z,2023-04-23T02:57:33.648000Z,-0.033
NP,SYNG,BNY,2023-04-23T03:17:38.091548Z,2023-04-23T03:17:38.065000Z,-0.027
NP,SYNG,BNY,2023-04-23T03:27:43.323065Z,2023-04-23T03:27:42.305000Z,-1.018
NP,SYNG,BNY,2023-04-23T03:57:44.872806Z,2023-04-23T03:57:44.846000Z,-0.027
NP,SYNG,BNY,2023-04-23T05:08:07.360548Z,2023-04-23T05:08:07.333000Z,-0.028
NP,SYNG,BNY,2023-04-23T06:28:40.137065Z,2023-04-23T06:28:40.110000Z,-0.027
NP,SYNG,BNY,2023-04-23T07:08:57.988065Z,2023-04-23T07:08:57.957000Z,-0.031
NP,SYNG,BNY,2023-04-23T07:59:11.912548Z,2023-04-23T07:59:11.881000Z,-0.032
NP,SYNG,BNY,2023-04-23T08:19:17.231806Z,2023-04-23T08:19:17.203000Z,-0.029
NP,SYNG,BNY,2023-04-23T09:19:32.272806Z,2023-04-23T09:19:32.245000Z,-0.028
NP,SYNG,BNY,2023-04-23T09:39:40.625548Z,2023-04-23T09:39:40.599000Z,-0.027
NP,SYNG,BNY,2023-04-23T09:52:20.174097Z,2023-04-23T09:58:04.012807Z,343.839
NP,SYNG,BNY,2023-04-23T10:10:43.639194Z,2023-04-23T10:34:12.900000Z,1409.261
NP,SYNG,BNY,2023-04-23T10:34:24.093548Z,2023-04-23T11:27:12.971000Z,3168.877
NP,SYNG,BNY,2023-04-23T11:27:43.454871Z,2023-04-23T11:28:04.067774Z,20.613
NP,SYNG,BNY,2023-04-23T11:50:18.619323Z,2023-04-23T11:50:18.589000Z,-0.03
NP,SYNG,BNY,2023-04-23T12:10:27.118065Z,2023-04-23T12:10:27.090000Z,-0.028
NP,SYNG,BNY,2023-04-23T12:19:00.993226Z,2023-04-23T12:19:23.799677Z,22.806
NP,SYNG,BNY,2023-04-23T12:40:38.284548Z,2023-04-23T12:40:38.255000Z,-0.03
NP,SYNG,BNY,2023-04-23T12:50:47.617290Z,2023-04-23T13:11:13.105000Z,1225.488
NP,SYNG,BNY,2023-04-23T13:12:00.846935Z,2023-04-23T13:12:03.846935Z,3.0
NP,SYNG,BNY,2023-04-23T13:20:43.879193Z,2023-04-23T13:20:43.849000Z,-0.03
NP,SYNG,BNY,2023-04-23T13:30:49.139323Z,2023-04-23T13:30:49.111000Z,-0.028
NP,SYNG,BNY,2023-04-23T14:00:58.922065Z,2023-04-23T14:00:58.889000Z,-0.033
NP,SYNG,BNY,2023-04-23T15:01:20.449323Z,2023-04-23T15:01:20.422000Z,-0.027
NP,SYNG,BNY,2023-04-23T15:41:34.407323Z,2023-04-23T15:41:34.378000Z,-0.029
NP,SYNG,BNY,2023-04-23T15:51:38.636065Z,2023-04-23T15:51:38.604000Z,-0.032
NP,SYNG,BNY,2023-04-23T16:31:51.583323Z,2023-04-23T16:31:51.557000Z,-0.026
NP,SYNG,BNY,2023-04-23T17:02:00.243065Z,2023-04-23T17:02:00.213000Z,-0.03
NP,SYNG,BNY,2023-04-23T17:12:04.503323Z,2023-04-23T17:12:04.471000Z,-0.032
NP,SYNG,BNY,2023-04-23T17:42:18.259065Z,2023-04-23T17:42:18.227000Z,-0.032
NP,SYNG,BNY,2023-04-23T17:47:52.356032Z,2023-04-23T17:52:03.130226Z,250.774
NP,SYNG,BNY,2023-04-23T17:52:18.388291Z,2023-04-23T17:52:18.362000Z,-0.026
NP,SYNG,BNY,2023-04-23T17:56:05.878129Z,2023-04-23T17:59:03.200710Z,177.323
NP,SYNG,BNY,2023-04-23T18:15:39.615774Z,2023-04-23T18:17:13.970613Z,94.355
NP,SYNG,BNY,2023-04-23T18:17:47.519000Z,2023-04-23T18:18:04.002871Z,16.484
NP,SYNG,BNY,2023-04-23T18:32:24.344323Z,2023-04-23T18:32:24.311000Z,-0.033
NP,SYNG,BNY,2023-04-23T19:42:49.153065Z,2023-04-23T19:42:49.120000Z,-0.033
NP,SYNG,BNY,2023-04-23T20:22:58.109806Z,2023-04-23T20:22:58.082000Z,-0.028
NP,SYNG,BNY,2023-04-23T20:33:02.372323Z,2023-04-23T20:33:02.346000Z,-0.026
NP,SYNG,BNY,2023-04-23T20:53:06.787065Z,2023-04-23T20:53:06.758000Z,-0.029
NP,SYNG,BNY,2023-04-23T21:33:23.803323Z,2023-04-23T21:33:23.772000Z,-0.031
NP,SYNG,BNY,2023-04-23T21:43:22.965548Z,2023-04-23T21:43:22.938000Z,-0.028
NP,SYNG,BNY,2023-04-23T22:03:31.439065Z,2023-04-23T22:03:31.412000Z,-0.027
NP,SYNG,BNY,2023-04-23T22:43:50.405323Z,2023-04-23T22:43:50.372000Z,-0.033
NP,SYNG,BNY,2023-04-23T23:03:58.918323Z,2023-04-23T23:03:58.889000Z,-0.029
NP,SYNG,BNY,2023-04-24T00:44:38.354323Z,2023-04-24T00:44:38.326000Z,-0.028
NP,SYNG,BNY,2023-04-24T00:51:50.971161Z,2023-04-24T00:52:04.971161Z,14.0
NP,SYNG,BNY,2023-04-24T01:34:58.333323Z,2023-04-24T01:34:58.306000Z,-0.027
NP,SYNG,BNY,2023-04-24T02:13:32.722935Z,2023-04-24T02:43:12.979000Z,1780.256
NP,SYNG,BNY,2023-04-24T02:43:46.495129Z,2023-04-24T02:44:03.527387Z,17.032
NP,SYNG,BNY,2023-04-24T02:45:19.720935Z,2023-04-24T02:45:19.695000Z,-0.026
NP,SYNG,BNY,2023-04-24T03:05:20.237065Z,2023-04-24T03:05:20.211000Z,-0.026
NP,SYNG,BNY,2023-04-24T04:15:45.067581Z,2023-04-24T04:15:45.039000Z,-0.029
NP,SYNG,BNY,2023-04-24T07:16:44.710065Z,2023-04-24T07:16:44.678000Z,-0.032
NP,SYNG,BNY,2023-04-24T08:07:02.954581Z,2023-04-24T08:07:02.925000Z,-0.03
NP,SYNG,BNY,2023-04-24T08:27:10.494323Z,2023-04-24T08:27:10.466000Z,-0.028
NP,SYNG,BNY,2023-04-24T08:57:12.097806Z,2023-04-24T08:57:12.069000Z,-0.029
NP,SYNG,BNY,2023-04-24T09:37:22.037323Z,2023-04-24T09:37:22.010000Z,-0.027
NP,SYNG,BNY,2023-04-24T09:57:27.505323Z,2023-04-24T09:57:27.475000Z,-0.03
NP,SYNG,BNY,2023-04-24T10:17:28.937323Z,2023-04-24T10:17:28.906000Z,-0.031
NP,SYNG,BNY,2023-04-24T10:37:34.413323Z,2023-04-24T10:37:34.385000Z,-0.028
NP,SYNG,BNY,2023-04-24T10:47:39.675323Z,2023-04-24T10:47:39.649000Z,-0.026
NP,SYNG,BNY,2023-04-24T11:37:56.956065Z,2023-04-24T11:37:56.923000Z,-0.033
NP,SYNG,BNY,2023-04-24T11:48:00.213323Z,2023-04-24T11:48:00.181000Z,-0.032
NP,SYNG,BNY,2023-04-24T12:28:17.272581Z,2023-04-24T12:28:17.243000Z,-0.03
NP,SYNG,BNY,2023-04-24T12:52:01.103613Z,2023-04-24T12:52:15.200387Z,14.097
NP,SYNG,BNY,2023-04-24T14:35:43.321871Z,2023-04-24T14:35:43.708968Z,0.387
NP,SYNG,BNY,2023-04-24T14:38:45.515420Z,2023-04-24T14:38:45.486000Z,-0.029
NP,SYNG,BNY,2023-04-24T15:48:24.489645Z,2023-04-24T15:48:25.038032Z,0.548
NP,SYNG,BNY,2023-04-24T15:49:36.111613Z,2023-04-24T15:49:46.111613Z,10.0
NP,SYNG,BNY,2023-04-24T15:49:47.143871Z,2023-04-24T15:49:47.982581Z,0.839
NP,SYNG,BNY,2023-04-24T15:51:29.498710Z,2023-04-24T15:51:30.853548Z,1.355
NP,SYNG,BNY,2023-04-24T15:51:58.272903Z,2023-04-24T15:52:03.014839Z,4.742
NP,SYNG,BNY,2023-04-24T15:52:09.079355Z,2023-04-24T15:52:10.563226Z,1.484
NP,SYNG,BNY,2023-04-24T18:33:22.964290Z,2023-04-25T00:17:03.713000Z,20620.749
NP,SYNG,BNY,2023-04-25T00:21:48.196871Z,2023-04-25T00:21:48.168000Z,-0.029
NP,SYNG,BNY,2023-04-25T00:41:56.768581Z,2023-04-25T00:41:56.741000Z,-0.028
NP,SYNG,BNY,2023-04-25T00:52:11.176290Z,2023-04-25T00:52:25.305323Z,14.129
NP,SYNG,BNY,2023-04-25T01:00:36.821452Z,2023-04-25T01:00:45.225000Z,8.404
NP,SYNG,BNY,2023-04-25T01:00:46.257258Z,2023-04-25T01:02:53.773387Z,127.516
NP,SYNG,BNY,2023-04-25T01:02:54.805645Z,2023-04-25T01:03:09.063710Z,14.258
NP,SYNG,BNY,2023-04-25T01:12:09.354033Z,2023-04-25T01:12:09.327000Z,-0.027
NP,SYNG,BNY,2023-04-25T03:12:43.434323Z,2023-04-25T03:12:43.406000Z,-0.028
NP,SYNG,BNY,2023-04-25T03:22:48.728581Z,2023-04-25T03:22:48.697000Z,-0.032
NP,SYNG,BNY,2023-04-25T04:23:06.176323Z,2023-04-25T04:23:06.147000Z,-0.029
NP,SYNG,BNY,2023-04-25T05:22:03.392516Z,2023-04-25T06:07:06.134000Z,2702.741
NP,SYNG,BNY,2023-04-25T06:53:45.251323Z,2023-04-25T06:53:45.219000Z,-0.032
NP,SYNG,BNY,2023-04-25T07:31:31.006258Z,2023-04-25T07:31:34.328839Z,3.323
NP,SYNG,BNY,2023-04-25T07:46:39.163355Z,2023-04-25T07:47:02.292387Z,23.129
NP,SYNG,BNY,2023-04-25T07:47:03.324645Z,2023-04-25T07:47:05.195613Z,1.871
NP,SYNG,BNY,2023-04-25T08:11:47.929000Z,2023-04-25T08:12:11.896742Z,23.968
NP,SYNG,BNY,2023-04-25T08:13:44.316097Z,2023-04-25T08:13:45.316097Z,1.0
NP,SYNG,BNY,2023-04-25T08:24:16.013581Z,2023-04-25T08:24:15.982000Z,-0.032
NP,SYNG,BNY,2023-04-25T09:24:23.293065Z,2023-04-25T09:24:23.261000Z,-0.032
NP,SYNG,BNY,2023-04-25T09:34:27.519065Z,2023-04-25T09:34:27.486000Z,-0.033
NP,SYNG,BNY,2023-04-25T09:44:28.744065Z,2023-04-25T09:44:28.718000Z,-0.026
NP,SYNG,BNY,2023-04-25T10:04:28.119806Z,2023-04-25T10:04:28.092000Z,-0.028
NP,SYNG,BNY,2023-04-25T11:44:41.251548Z,2023-04-25T11:54:45.524000Z,604.272
NP,SYNG,BNY,2023-04-25T13:01:40.127839Z,2023-04-25T13:01:57.837516Z,17.71
NP,SYNG,BNY,2023-04-25T13:25:02.046323Z,2023-04-25T13:25:02.020000Z,-0.026
NP,SYNG,BNY,2023-04-25T14:05:17.033323Z,2023-04-25T14:05:17.002000Z,-0.031
NP,SYNG,BNY,2023-04-25T14:25:26.527065Z,2023-04-25T14:25:26.500000Z,-0.027
NP,SYNG,BNY,2023-04-25T14:31:51.403226Z,2023-04-25T14:31:59.887097Z,8.484
NP,SYNG,BNY,2023-04-25T14:32:00.919355Z,2023-04-25T14:34:08.435484Z,127.516
NP,SYNG,BNY,2023-04-25T14:34:09.467742Z,2023-04-25T14:34:23.854839Z,14.387
NP,SYNG,BNY,2023-04-25T15:30:17.144323Z,2023-04-25T15:30:18.144323Z,1.0
NP,SYNG,BNY,2023-04-25T15:30:27.305613Z,2023-04-25T15:30:45.434645Z,18.129
NP,SYNG,BNY,2023-04-25T15:30:46.466903Z,2023-04-25T15:30:55.466903Z,9.0
NP,SYNG,BNY,2023-04-25T15:31:02.563677Z,2023-04-25T15:31:09.628194Z,7.065
NP,SYNG,BNY,2023-04-25T15:31:10.660452Z,2023-04-25T15:31:29.918516Z,19.258
NP,SYNG,BNY,2023-04-25T15:31:30.950774Z,2023-04-25T15:31:31.789484Z,0.839
NP,SYNG,BNY,2023-04-25T16:15:52.514323Z,2023-04-25T16:15:52.484000Z,-0.03
NP,SYNG,BNY,2023-04-25T17:06:06.619065Z,2023-04-25T17:06:06.593000Z,-0.026
NP,SYNG,BNY,2023-04-25T17:56:24.849323Z,2023-04-25T17:56:24.819000Z,-0.03
NP,SYNG,BNY,2023-04-25T18:06:29.077065Z,2023-04-25T18:06:29.049000Z,-0.028
NP,SYNG,BNY,2023-04-25T18:16:33.339323Z,2023-04-25T18:16:33.307000Z,-0.032
NP,SYNG,BNY,2023-04-25T18:26:36.565065Z,2023-04-25T18:26:36.538000Z,-0.027
NP,SYNG,BNY,2023-04-25T18:36:40.796065Z,2023-04-25T18:36:40.765000Z,-0.031
NP,SYNG,BNY,2023-04-25T19:47:02.308806Z,2023-04-25T19:47:02.278000Z,-0.031
NP,SYNG,BNY,2023-04-25T19:57:03.503806Z,2023-04-25T19:57:03.475000Z,-0.029
NP,SYNG,BNY,2023-04-25T21:27:37.507065Z,2023-04-25T21:27:37.475000Z,-0.032
NP,SYNG,BNY,2023-04-25T21:47:46.971065Z,2023-04-25T21:47:46.943000Z,-0.028
NP,SYNG,BNY,2023-04-25T23:18:11.855065Z,2023-04-25T23:18:11.827000Z,-0.028
NP,SYNG,BNY,2023-04-26T00:38:32.528065Z,2023-04-26T00:38:32.499000Z,-0.029
NP,SYNG,BNY,2023-04-26T01:08:41.187065Z,2023-04-26T01:08:41.160000Z,-0.027
NP,SYNG,BNY,2023-04-26T01:58:52.205806Z,2023-04-26T01:58:52.173000Z,-0.033
NP,SYNG,BNY,2023-04-26T02:32:51.301871Z,2023-04-26T02:32:57.398645Z,6.097
NP,SYNG,BNY,2023-04-26T02:32:58.430903Z,2023-04-26T02:33:05.559936Z,7.129
NP,SYNG,BNY,2023-04-26T02:39:09.140581Z,2023-04-26T02:39:09.108000Z,-0.033
NP,SYNG,BNY,2023-04-26T02:59:09.469548Z,2023-04-26T02:59:09.442000Z,-0.028
NP,SYNG,BNY,2023-04-26T04:49:38.945806Z,2023-04-26T04:49:38.916000Z,-0.03
NP,SYNG,BNY,2023-04-26T06:19:46.480548Z,2023-04-26T06:19:46.450000Z,-0.031
NP,SYNG,BNY,2023-04-26T07:06:57.697129Z,2023-04-26T07:07:03.761645Z,6.065
NP,SYNG,BNY,2023-04-26T07:07:04.793903Z,2023-04-26T07:07:06.439064Z,1.645
NP,SYNG,BNY,2023-04-26T07:07:07.471322Z,2023-04-26T07:09:14.987452Z,127.516
NP,SYNG,BNY,2023-04-26T07:09:16.019710Z,2023-04-26T07:09:30.277774Z,14.258
NP,SYNG,BNY,2023-04-26T07:19:52.787548Z,2023-04-26T07:19:52.757000Z,-0.031
NP,SYNG,BNY,2023-04-26T07:49:58.362548Z,2023-04-26T07:49:58.334000Z,-0.029
NP,SYNG,BNY,2023-04-26T07:59:59.592065Z,2023-04-26T07:59:59.562000Z,-0.03
NP,SYNG,BNY,2023-04-26T08:09:58.755548Z,2023-04-26T08:09:58.725000Z,-0.031
NP,SYNG,BNY,2023-04-26T09:20:16.149323Z,2023-04-26T09:20:16.117000Z,-0.032
NP,SYNG,BNY,2023-04-26T10:50:28.559290Z,2023-04-26T10:50:28.527000Z,-0.032
NP,SYNG,BNY,2023-04-26T11:26:29.390355Z,2023-04-26T11:26:46.519387Z,17.129
NP,SYNG,BNY,2023-04-26T11:26:47.551645Z,2023-04-26T11:26:56.519387Z,8.968
NP,SYNG,BNY,2023-04-26T11:27:03.616161Z,2023-04-26T11:27:04.616161Z,1.0
NP,SYNG,BNY,2023-04-26T11:27:05.648419Z,2023-04-26T11:27:14.648419Z,9.0
NP,SYNG,BNY,2023-04-26T11:27:15.680677Z,2023-04-26T11:27:19.938742Z,4.258
NP,SYNG,BNY,2023-04-26T11:27:23.003258Z,2023-04-26T11:27:24.003258Z,1.0
NP,SYNG,BNY,2023-04-26T11:27:31.132290Z,2023-04-26T11:27:31.422613Z,0.29
NP,SYNG,BNY,2023-04-26T11:40:40.421290Z,2023-04-26T11:40:40.390000Z,-0.031
NP,SYNG,BNY,2023-04-26T12:00:45.760290Z,2023-04-26T12:00:45.729000Z,-0.031
NP,SYNG,BNY,2023-04-26T12:40:50.387548Z,2023-04-26T12:40:50.359000Z,-0.029
NP,SYNG,BNY,2023-04-26T13:10:51.824290Z,2023-04-26T13:10:51.796000Z,-0.028
NP,SYNG,BNY,2023-04-26T13:51:03.602065Z,2023-04-26T13:51:03.569000Z,-0.033
NP,SYNG,BNY,2023-04-26T14:03:02.623484Z,2023-04-26T14:03:03.171871Z,0.548
NP,SYNG,BNY,2023-04-26T14:04:56.913806Z,2023-04-26T14:04:57.913806Z,1.0
NP,SYNG,BNY,2023-04-26T14:05:47.688000Z,2023-04-26T14:05:48.688000Z,1.0
NP,SYNG,BNY,2023-04-26T14:05:58.881548Z,2023-04-26T14:05:59.978323Z,1.097
NP,SYNG,BNY,2023-04-26T14:06:42.655742Z,2023-04-26T14:06:43.655742Z,1.0
NP,SYNG,BNY,2023-04-26T14:06:50.784774Z,2023-04-26T14:07:00.494452Z,9.71
NP,SYNG,BNY,2023-04-26T14:07:11.688000Z,2023-04-26T14:07:18.849290Z,7.161
NP,SYNG,BNY,2023-04-26T14:07:30.010580Z,2023-04-26T14:07:31.010581Z,1.0
NP,SYNG,BNY,2023-04-26T14:11:08.333162Z,2023-04-26T14:11:08.301000Z,-0.032
NP,SYNG,BNY,2023-04-26T14:11:13.397774Z,2023-04-26T14:11:14.397774Z,1.0
NP,SYNG,BNY,2023-04-26T14:11:26.591322Z,2023-04-26T14:11:28.301000Z,1.71
NP,SYNG,BNY,2023-04-26T14:12:26.171968Z,2023-04-26T14:12:27.171968Z,1.0
NP,SYNG,BNY,2023-04-26T14:12:35.301000Z,2023-04-26T14:12:39.365516Z,4.065
NP,SYNG,BNY,2023-04-26T14:14:56.430032Z,2023-04-26T14:14:57.430032Z,1.0
NP,SYNG,BNY,2023-04-26T14:15:29.946161Z,2023-04-26T14:15:30.462291Z,0.516
NP,SYNG,BNY,2023-04-26T14:16:32.462291Z,2023-04-26T14:17:00.623581Z,28.161
NP,SYNG,BNY,2023-04-26T14:31:16.829806Z,2023-04-26T14:31:16.800000Z,-0.03
NP,SYNG,BNY,2023-04-26T14:47:30.679419Z,2023-04-26T14:47:31.485871Z,0.806
NP,SYNG,BNY,2023-04-26T14:47:39.614903Z,2023-04-26T14:47:47.066516Z,7.452
NP,SYNG,BNY,2023-04-26T15:01:29.636065Z,2023-04-26T15:01:29.610000Z,-0.026
NP,SYNG,BNY,2023-04-26T15:21:35.042065Z,2023-04-26T15:21:35.010000Z,-0.032
NP,SYNG,BNY,2023-04-26T16:42:02.692548Z,2023-04-26T16:42:02.660000Z,-0.033
NP,SYNG,BNY,2023-04-26T16:52:03.853548Z,2023-04-26T16:52:03.822000Z,-0.032
NP,SYNG,BNY,2023-04-26T18:42:42.165065Z,2023-04-26T18:42:42.135000Z,-0.03
NP,SYNG,BNY,2023-04-26T18:52:45.393065Z,2023-04-26T18:52:45.363000Z,-0.03
NP,SYNG,BNY,2023-04-26T19:02:45.556548Z,2023-04-26T19:02:45.526000Z,-0.031
NP,SYNG,BNY,2023-04-26T19:08:03.429226Z,2023-04-26T19:08:10.493742Z,7.065
NP,SYNG,BNY,2023-04-26T19:08:11.526000Z,2023-04-26T19:08:18.461484Z,6.935
NP,SYNG,BNY,2023-04-26T19:53:08.619323Z,2023-04-26T19:53:08.589000Z,-0.03
NP,SYNG,BNY,2023-04-26T21:13:21.204548Z,2023-04-26T21:13:21.174000Z,-0.031
NP,SYNG,BNY,2023-04-26T22:23:41.737323Z,2023-04-26T22:23:41.706000Z,-0.031
NP,SYNG,BNY,2023-04-26T22:43:50.208065Z,2023-04-26T22:43:50.182000Z,-0.026
NP,SYNG,BNY,2023-04-26T22:53:54.440065Z,2023-04-26T22:53:54.412000Z,-0.028
NP,SYNG,BNY,2023-04-26T23:34:07.364323Z,2023-04-26T23:34:07.332000Z,-0.032
NP,SYNG,BNY,2023-04-26T23:44:07.557806Z,2023-04-26T23:44:07.531000Z,-0.027
NP,SYNG,BNY,2023-04-26T23:54:09.789065Z,2023-04-26T23:54:09.758000Z,-0.031
NP,SYNG,BNY,2023-04-27T00:44:29.050323Z,2023-04-27T00:44:29.021000Z,-0.029
NP,SYNG,BNY,2023-04-27T01:04:36.535065Z,2023-04-27T01:04:36.504000Z,-0.031
NP,SYNG,BNY,2023-04-27T01:14:40.794323Z,2023-04-27T01:14:40.765000Z,-0.029
NP,SYNG,BNY,2023-04-27T02:35:13.755323Z,2023-04-27T02:35:13.724000Z,-0.031
NP,SYNG,BNY,2023-04-27T04:05:32.544065Z,2023-04-27T04:05:32.517000Z,-0.027
NP,SYNG,BNY,2023-04-27T04:45:47.392065Z,2023-04-27T04:45:47.363000Z,-0.029
NP,SYNG,BNY,2023-04-27T05:55:59.725065Z,2023-04-27T05:55:59.698000Z,-0.027
NP,SYNG,BNY,2023-04-27T06:05:59.891548Z,2023-04-27T06:05:59.865000Z,-0.027
NP,SYNG,BNY,2023-04-27T06:26:04.304323Z,2023-04-27T06:26:04.274000Z,-0.03
NP,SYNG,BNY,2023-04-27T06:39:18.418742Z,2023-04-27T06:39:19.418742Z,1.0
NP,SYNG,BNY,2023-04-27T06:39:26.547774Z,2023-04-27T06:39:27.257452Z,0.71
NP,SYNG,BNY,2023-04-27T07:08:13.615742Z,2023-04-27T07:08:20.712516Z,7.097
NP,SYNG,BNY,2023-04-27T07:08:21.744774Z,2023-04-27T07:08:28.583484Z,6.839
NP,SYNG,BNY,2023-04-27T07:16:06.583484Z,2023-04-27T07:16:06.553000Z,-0.03
NP,SYNG,BNY,2023-04-27T07:36:06.833032Z,2023-04-27T07:36:06.802000Z,-0.031
NP,SYNG,BNY,2023-04-27T07:46:07.027806Z,2023-04-27T07:46:07.000000Z,-0.028
NP,SYNG,BNY,2023-04-27T08:46:24.171065Z,2023-04-27T08:46:24.143000Z,-0.028
NP,SYNG,BNY,2023-04-27T10:06:35.521065Z,2023-04-27T10:06:35.491000Z,-0.03
NP,SYNG,BNY,2023-04-27T10:16:40.749065Z,2023-04-27T10:16:40.720000Z,-0.029
NP,SYNG,BNY,2023-04-27T10:26:40.913548Z,2023-04-27T10:26:40.882000Z,-0.032
NP,SYNG,BNY,2023-04-27T11:26:52.006065Z,2023-04-27T11:26:51.979000Z,-0.027
NP,SYNG,BNY,2023-04-27T11:56:52.505548Z,2023-04-27T11:56:52.476000Z,-0.03
NP,SYNG,BNY,2023-04-27T14:14:03.749806Z,2023-04-27T14:14:18.104645Z,14.355
NP,SYNG,BNY,2023-04-27T14:17:18.878839Z,2023-04-27T14:17:18.849000Z,-0.03
NP,SYNG,BNY,2023-04-27T14:47:27.408806Z,2023-04-27T14:47:27.378000Z,-0.031
NP,SYNG,BNY,2023-04-27T15:07:32.751290Z,2023-04-27T15:07:32.720000Z,-0.031
NP,SYNG,BNY,2023-04-27T15:17:37.945806Z,2023-04-27T15:17:37.914000Z,-0.032
NP,SYNG,BNY,2023-04-27T15:27:38.075290Z,2023-04-27T15:27:38.048000Z,-0.027
NP,SYNG,BNY,2023-04-27T15:57:43.587065Z,2023-04-27T15:57:43.557000Z,-0.03
NP,SYNG,BNY,2023-04-27T15:58:15.040871Z,2023-04-27T15:58:15.589258Z,0.548
NP,SYNG,BNY,2023-04-27T16:07:44.266677Z,2023-04-27T16:07:44.236000Z,-0.031
NP,SYNG,BNY,2023-04-27T16:57:53.107806Z,2023-04-27T16:57:53.075000Z,-0.033
NP,SYNG,BNY,2023-04-27T17:07:57.300806Z,2023-04-27T17:07:57.272000Z,-0.029
NP,SYNG,BNY,2023-04-27T17:48:11.184548Z,2023-04-27T17:48:11.154000Z,-0.031
NP,SYNG,BNY,2023-04-27T18:08:12.493290Z,2023-04-27T18:08:12.464000Z,-0.029
NP,SYNG,BNY,2023-04-27T18:18:12.689806Z,2023-04-27T18:18:12.658000Z,-0.032
NP,SYNG,BNY,2023-04-27T18:48:25.359323Z,2023-04-27T18:48:25.333000Z,-0.026
